node,train_mask,val_mask,test_mask,label,is_anchor
3400,1,0,0,0,0
3401,0,1,0,0,0
3403,1,0,0,0,0
3404,1,0,0,0,0
3405,1,0,0,0,0
3406,1,0,0,0,0
3407,1,0,0,0,0
3408,1,0,0,0,0
3409,0,1,0,0,0
3410,1,0,0,0,0
3411,1,0,0,0,0
3412,1,0,0,0,0
3414,1,0,0,0,0
3413,1,0,0,0,0
2902,1,0,0,0,0
3416,0,1,0,0,0
3417,1,0,0,0,0
3418,0,0,1,0,0
3419,1,0,0,0,0
3420,0,0,1,0,0
3421,1,0,0,0,0
3422,0,1,0,0,0
3423,1,0,0,0,0
3424,0,0,1,0,0
3426,1,0,0,0,0
3428,1,0,0,0,0
3430,0,1,0,0,0
3431,1,0,0,0,0
3432,1,0,0,0,0
3434,1,0,0,0,0
3435,1,0,0,0,0
3436,1,0,0,0,0
3437,1,0,0,0,0
3438,1,0,0,0,0
3170,1,0,0,0,0
3439,1,0,0,0,0
2652,1,0,0,0,0
3440,0,1,0,0,0
3433,1,0,0,0,0
3442,1,0,0,0,0
3441,1,0,0,0,0
3443,1,0,0,0,0
3444,0,1,0,0,0
3445,1,0,0,0,0
3446,1,0,0,0,0
3447,1,0,0,0,0
3448,0,0,1,0,0
3449,0,1,0,0,0
3392,0,0,1,0,0
3450,1,0,0,0,0
3311,1,0,0,0,0
3451,1,0,0,0,0
3452,1,0,0,0,0
3453,1,0,0,0,0
3455,1,0,0,0,0
3456,0,1,0,0,0
3457,1,0,0,0,0
3458,1,0,0,0,0
3459,1,0,0,0,0
3460,0,1,0,0,0
3462,1,0,0,0,0
3463,1,0,0,0,0
3465,1,0,0,0,0
3467,1,0,0,0,0
3468,1,0,0,0,0
3469,0,1,0,0,0
3470,1,0,0,0,0
3464,0,1,0,0,0
3471,1,0,0,0,0
3473,1,0,0,0,0
3474,0,0,1,0,0
3472,0,0,1,0,0
3475,1,0,0,0,0
3476,1,0,0,0,0
3247,0,0,1,0,0
3477,0,1,0,0,0
3478,0,1,0,0,0
3480,1,0,0,0,0
3481,1,0,0,0,0
3482,1,0,0,0,0
3483,1,0,0,0,0
3484,1,0,0,0,0
3485,0,1,0,0,0
3300,1,0,0,0,0
3143,1,0,0,0,0
3486,1,0,0,0,0
3487,1,0,0,0,0
3489,1,0,0,0,0
3490,1,0,0,0,0
3491,1,0,0,0,0
3492,1,0,0,0,0
3493,0,1,0,0,0
3494,1,0,0,0,0
3495,0,1,0,0,0
3454,1,0,0,0,0
3497,0,1,0,0,0
3498,0,1,0,0,0
3499,0,1,0,0,0
3500,1,0,0,0,0
3501,1,0,0,0,0
3502,1,0,0,0,0
3503,0,0,1,0,0
3466,1,0,0,0,0
3429,1,0,0,0,0
3504,1,0,0,0,0
3505,1,0,0,0,0
3506,1,0,0,0,0
3272,1,0,0,0,0
3507,0,0,1,0,0
3302,0,1,0,0,0
3427,1,0,0,0,0
3508,0,1,0,0,0
3509,0,1,0,0,0
3510,1,0,0,0,0
3511,1,0,0,0,0
3512,1,0,0,0,0
3514,0,1,0,0,0
3515,1,0,0,0,0
2050,0,1,0,0,0
3517,1,0,0,0,0
3518,0,1,0,0,0
3520,1,0,0,0,0
3521,1,0,0,0,0
3522,1,0,0,0,0
3523,0,0,1,0,0
3524,0,0,1,0,0
3525,1,0,0,0,0
3415,0,0,1,0,0
3513,1,0,0,0,0
3528,1,0,0,0,0
3529,1,0,0,0,0
3526,1,0,0,0,0
3532,1,0,0,0,0
3533,1,0,0,0,0
3536,1,0,0,0,0
3537,0,0,1,0,0
3538,1,0,0,0,0
3527,1,0,0,0,0
3539,1,0,0,0,0
3540,1,0,0,0,0
3542,0,0,1,0,0
3543,0,0,1,0,0
3541,1,0,0,0,0
3546,0,1,0,0,0
3545,1,0,0,0,0
3547,1,0,0,0,0
3548,0,1,0,0,0
3549,1,0,0,0,0
3496,1,0,0,0,0
3100,1,0,0,0,0
3550,0,1,0,0,0
3551,1,0,0,0,0
3553,1,0,0,0,0
3552,0,1,0,0,0
3554,1,0,0,0,0
3555,0,1,0,0,0
3556,1,0,0,0,0
3557,1,0,0,0,0
3558,1,0,0,0,0
3559,0,1,0,0,0
3560,1,0,0,0,0
3561,1,0,0,0,0
3562,0,1,0,0,0
3563,1,0,0,0,0
3564,1,0,0,0,0
3565,1,0,0,0,0
3566,1,0,0,0,0
3567,1,0,0,0,0
3568,1,0,0,0,0
3569,0,0,1,0,0
3570,1,0,0,0,0
3571,0,0,1,0,0
3516,1,0,0,0,0
3572,1,0,0,0,0
3126,1,0,0,0,0
3573,1,0,0,0,0
3574,1,0,0,0,0
3575,0,0,1,0,0
3576,1,0,0,0,0
3577,1,0,0,0,0
3578,1,0,0,0,0
3579,0,1,0,0,0
3581,1,0,0,0,0
3583,1,0,0,0,0
3584,1,0,0,0,0
3585,0,1,0,0,0
3586,0,0,1,0,0
2019,0,1,0,0,0
3587,1,0,0,0,0
3544,1,0,0,0,0
3588,1,0,0,0,0
3589,1,0,0,0,0
3580,1,0,0,0,0
3590,1,0,0,0,0
3591,0,0,1,0,0
3593,1,0,0,0,0
3594,0,1,0,0,0
3596,1,0,0,0,0
3597,1,0,0,0,0
3592,1,0,0,0,0
3599,0,1,0,0,0
3600,0,1,0,0,0
3601,0,1,0,0,0
3534,0,1,0,0,0
3602,1,0,0,0,0
3603,0,1,0,0,0
3604,0,0,1,0,0
3605,1,0,0,0,0
3606,1,0,0,0,0
3607,1,0,0,0,0
3608,1,0,0,0,0
3609,0,1,0,0,0
3610,1,0,0,0,0
3611,1,0,0,0,0
3612,0,1,0,0,0
3613,1,0,0,0,0
3614,1,0,0,0,0
3615,1,0,0,0,0
3616,1,0,0,0,0
3617,1,0,0,0,0
3618,1,0,0,0,0
3619,1,0,0,0,0
3620,0,0,1,0,0
3621,0,0,1,0,0
3622,1,0,0,0,0
3624,1,0,0,0,0
3625,1,0,0,0,0
3623,1,0,0,0,0
3626,1,0,0,0,0
3627,1,0,0,0,0
3628,0,0,1,0,0
3631,0,1,0,0,0
3632,0,0,1,0,0
3633,1,0,0,0,0
3634,1,0,0,0,0
3635,1,0,0,0,0
3629,1,0,0,0,0
3636,1,0,0,0,0
3637,1,0,0,0,0
3639,1,0,0,0,0
3519,0,1,0,0,0
3642,1,0,0,0,0
3643,1,0,0,0,0
3644,0,0,1,0,0
3645,0,0,1,0,0
3582,0,1,0,0,0
3646,1,0,0,0,0
3647,1,0,0,0,0
3641,0,0,1,0,0
3648,1,0,0,0,0
3650,1,0,0,0,0
3652,1,0,0,0,0
3653,1,0,0,0,0
3654,0,0,1,0,0
3655,1,0,0,0,0
3657,1,0,0,0,0
3658,0,1,0,0,0
3659,1,0,0,0,0
3531,1,0,0,0,0
3661,1,0,0,0,0
3535,1,0,0,0,0
3662,1,0,0,0,0
3663,1,0,0,0,0
3664,1,0,0,0,0
3665,1,0,0,0,0
3640,0,0,1,0,0
3666,1,0,0,0,0
3667,0,1,0,0,0
3668,0,1,0,0,0
3669,1,0,0,0,0
3671,0,0,1,0,0
3672,1,0,0,0,0
3673,1,0,0,0,0
3674,0,0,1,0,0
3675,0,1,0,0,0
3676,0,1,0,0,0
3670,1,0,0,0,0
3189,1,0,0,0,0
3677,1,0,0,0,0
3678,1,0,0,0,0
3679,0,1,0,0,0
3680,0,0,1,0,0
3681,1,0,0,0,0
3682,1,0,0,0,0
3630,0,0,1,0,0
3683,1,0,0,0,0
3684,0,1,0,0,0
3685,1,0,0,0,0
3686,0,1,0,0,0
3687,0,0,1,0,0
3688,1,0,0,0,0
3690,1,0,0,0,0
3691,1,0,0,0,0
3692,1,0,0,0,0
3693,1,0,0,0,0
3694,0,0,1,0,0
3695,0,1,0,0,0
3696,0,1,0,0,0
3656,1,0,0,0,0
2907,0,0,1,0,0
3697,1,0,0,0,0
3698,0,0,1,0,0
3700,1,0,0,0,0
3595,1,0,0,0,0
3701,1,0,0,0,0
3702,1,0,0,0,0
3074,1,0,0,0,0
3699,1,0,0,0,0
3704,0,0,1,0,0
3705,0,0,1,0,0
3706,1,0,0,0,0
3707,1,0,0,0,0
3708,1,0,0,0,0
3709,0,0,1,0,0
3710,0,1,0,0,0
3712,0,0,1,0,0
3713,1,0,0,0,0
3715,1,0,0,0,0
3716,0,0,1,0,0
3717,1,0,0,0,0
3718,0,0,1,0,0
3719,1,0,0,0,0
3649,1,0,0,0,1
3720,1,0,0,0,0
3689,1,0,0,0,0
3721,0,1,0,0,0
3722,1,0,0,0,0
3723,1,0,0,0,0
3724,0,0,1,0,0
3725,1,0,0,0,0
2431,0,1,0,0,0
3726,1,0,0,0,0
3727,1,0,0,0,0
3703,1,0,0,0,0
3714,0,0,1,0,0
3728,1,0,0,0,0
3729,1,0,0,0,0
3730,0,1,0,0,0
3731,1,0,0,0,0
3732,0,1,0,0,0
3733,0,0,1,0,0
3734,0,1,0,0,0
3735,1,0,0,0,0
3736,0,0,1,0,0
3737,1,0,0,0,0
3389,0,1,0,0,0
3738,1,0,0,0,0
3739,0,0,1,0,0
3740,1,0,0,0,0
3741,0,0,1,0,0
3742,0,0,1,0,0
3744,1,0,0,1,1
3160,1,0,0,0,0
3745,1,0,0,0,0
3660,0,0,1,0,0
3747,0,0,1,0,0
3749,0,0,1,0,0
3750,0,1,0,0,0
3751,1,0,0,0,0
3752,1,0,0,0,0
3753,1,0,0,0,0
3754,0,1,0,0,0
3755,1,0,0,0,0
3756,1,0,0,1,1
3757,1,0,0,1,1
3758,1,0,0,0,0
3759,1,0,0,1,1
3760,1,0,0,1,1
3761,0,0,1,0,0
3762,1,0,0,0,0
3763,0,1,0,0,0
3764,0,0,1,0,0
3765,1,0,0,0,0
3767,1,0,0,0,0
3766,0,1,0,0,0
3768,0,0,1,0,0
3769,0,0,1,0,0
3770,0,0,1,0,0
3771,1,0,0,0,0
3773,1,0,0,0,0
3774,1,0,0,0,0
3775,1,0,0,0,0
3776,1,0,0,0,0
3777,1,0,0,0,0
3778,1,0,0,0,0
3779,1,0,0,0,0
3781,0,1,0,0,0
3782,1,0,0,0,0
3783,0,1,0,0,0
3784,1,0,0,0,0
3786,0,1,0,0,0
3787,1,0,0,0,0
3788,1,0,0,0,0
3789,1,0,0,0,0
3790,0,1,0,0,0
3792,0,1,0,0,0
3793,1,0,0,0,0
3791,1,0,0,0,0
3794,1,0,0,0,0
3795,1,0,0,0,0
3785,0,0,1,0,0
3796,1,0,0,0,0
3798,1,0,0,0,0
3799,1,0,0,0,0
3800,0,1,0,0,0
3801,1,0,0,0,0
3802,1,0,0,0,0
3803,0,0,1,0,0
3804,0,0,1,0,0
3805,0,1,0,0,0
3807,1,0,0,0,0
3780,0,0,1,0,0
3808,0,0,1,0,0
3810,0,0,1,0,0
3811,0,0,1,0,0
3797,1,0,0,0,0
3812,1,0,0,0,0
3813,1,0,0,0,0
3814,0,0,1,0,0
3815,1,0,0,0,0
3806,0,0,1,0,0
3817,0,0,1,0,0
3818,0,1,0,0,0
3819,1,0,0,0,0
3822,1,0,0,0,0
3823,0,1,0,0,0
3825,1,0,0,0,0
3826,0,1,0,0,0
3828,0,0,1,0,0
3829,1,0,0,0,0
3830,0,0,1,0,0
3832,0,0,1,0,0
3835,0,0,1,0,0
3836,1,0,0,0,0
3838,1,0,0,0,0
3839,1,0,0,0,0
3840,1,0,0,0,0
3841,1,0,0,0,0
3842,1,0,0,0,0
3820,0,1,0,0,0
3843,1,0,0,0,0
3844,1,0,0,0,0
3824,1,0,0,0,0
3845,1,0,0,0,0
3846,0,0,1,0,0
3847,0,0,1,0,0
3848,0,1,0,0,0
3849,1,0,0,0,0
3746,1,0,0,0,0
3850,1,0,0,0,0
3851,1,0,0,0,0
3852,0,1,0,0,0
3853,1,0,0,0,0
3854,0,0,1,0,0
3816,1,0,0,0,0
3855,1,0,0,0,0
3856,1,0,0,0,0
3857,0,1,0,0,0
3858,0,0,1,0,0
3859,1,0,0,0,1
3860,0,0,1,0,0
3861,0,0,1,0,0
3863,1,0,0,0,0
3864,1,0,0,0,0
3865,0,0,1,0,0
3748,1,0,0,0,0
3867,0,1,0,0,0
3868,1,0,0,0,0
3869,1,0,0,0,0
3834,1,0,0,0,0
3870,1,0,0,0,0
3871,0,0,1,0,0
3872,1,0,0,0,0
2954,1,0,0,0,0
3873,1,0,0,0,0
3874,1,0,0,0,0
3875,1,0,0,0,0
3876,1,0,0,0,0
3877,0,1,0,0,0
3878,0,1,0,0,0
3879,1,0,0,0,0
3880,0,0,1,0,0
3881,0,0,1,0,0
3882,0,1,0,0,0
3883,0,1,0,0,0
3885,1,0,0,0,0
3886,1,0,0,0,0
3887,1,0,0,0,0
3888,1,0,0,0,0
3889,1,0,0,0,0
3890,1,0,0,0,0
3168,0,1,0,0,0
3891,1,0,0,0,0
3892,1,0,0,0,0
3893,0,0,1,0,0
3895,1,0,0,0,0
3896,1,0,0,0,0
3897,1,0,0,0,0
3898,1,0,0,0,0
3821,0,0,1,0,0
3899,0,1,0,0,0
3900,1,0,0,0,0
3901,1,0,0,0,0
3902,0,1,0,0,0
3903,0,1,0,0,0
3904,0,0,1,0,0
3905,1,0,0,0,0
3906,1,0,0,0,0
3907,0,0,1,0,0
3908,0,1,0,0,0
3910,1,0,0,0,0
3911,1,0,0,0,0
3912,1,0,0,0,0
3913,1,0,0,0,0
3894,1,0,0,0,0
3914,1,0,0,0,0
3916,1,0,0,0,0
3917,0,0,1,0,0
3918,1,0,0,0,0
3919,0,0,1,0,0
3920,1,0,0,0,0
3922,1,0,0,0,0
3923,1,0,0,0,0
3924,0,0,1,0,0
3925,1,0,0,0,0
3927,1,0,0,0,0
3928,0,0,1,0,0
3929,1,0,0,0,0
3134,1,0,0,0,0
3931,1,0,0,0,0
3932,1,0,0,0,0
3256,1,0,0,0,0
3938,1,0,0,0,0
3940,1,0,0,0,0
3944,1,0,0,0,0
3945,1,0,0,0,0
3950,0,0,1,0,0
3951,1,0,0,0,0
3953,0,0,1,0,0
3955,1,0,0,0,0
3958,1,0,0,0,0
3959,1,0,0,0,0
3966,1,0,0,0,0
3967,1,0,0,0,0
3968,1,0,0,0,0
3970,1,0,0,0,0
3862,1,0,0,0,0
3972,1,0,0,0,0
3866,1,0,0,0,0
3973,1,0,0,0,0
3974,1,0,0,0,0
3884,1,0,0,0,0
3975,0,0,1,0,0
3976,0,1,0,0,0
3977,1,0,0,0,0
3978,0,1,0,0,0
3979,0,0,1,0,0
3980,0,0,1,0,0
3981,0,1,0,0,0
3982,1,0,0,0,0
3983,0,1,0,0,0
3984,0,1,0,0,0
3985,1,0,0,0,0
3986,1,0,0,0,0
3987,1,0,0,0,0
3989,0,0,1,0,0
3990,0,0,1,0,0
3991,1,0,0,0,0
3952,0,1,0,0,0
3993,1,0,0,0,0
3995,1,0,0,0,0
3996,1,0,0,0,0
3997,0,0,1,0,0
3998,1,0,0,0,0
3999,1,0,0,0,0
4000,0,1,0,0,0
4001,0,0,1,0,0
4002,0,0,1,0,0
3479,0,0,1,0,0
4003,1,0,0,0,0
4004,0,1,0,0,0
4005,1,0,0,0,0
4006,0,0,1,0,0
4008,0,1,0,0,0
4007,0,0,1,0,0
4010,1,0,0,0,0
4011,0,1,0,0,0
4012,0,0,1,0,0
3994,0,0,1,0,0
4013,1,0,0,0,0
4014,0,0,1,0,0
4015,0,1,0,0,0
4016,1,0,0,0,0
4017,1,0,0,0,0
4018,1,0,0,0,0
3988,0,0,1,0,0
4019,0,0,1,0,0
3651,1,0,0,0,0
4020,1,0,0,0,0
4022,0,0,1,0,0
4023,1,0,0,0,0
4024,1,0,0,0,0
4025,0,1,0,0,0
4026,1,0,0,0,0
4027,1,0,0,0,0
4028,1,0,0,0,0
4029,0,1,0,0,0
4033,1,0,0,0,0
4034,1,0,0,0,0
4032,1,0,0,0,0
4035,1,0,0,0,0
4030,1,0,0,0,0
4036,1,0,0,0,0
4037,1,0,0,0,0
4038,0,1,0,0,0
4039,1,0,0,0,0
4040,0,0,1,0,0
3915,0,0,1,0,0
4031,1,0,0,0,0
4041,1,0,0,0,0
4042,0,1,0,0,0
4043,0,0,1,0,0
4044,1,0,0,0,0
4045,0,0,1,0,0
4046,1,0,0,0,0
4047,0,0,1,0,0
4048,1,0,0,0,0
4049,0,1,0,0,0
4050,1,0,0,0,0
4051,0,0,1,0,0
4052,0,0,1,0,0
4053,1,0,0,0,0
4054,0,1,0,0,0
4055,0,0,1,0,0
4056,1,0,0,0,0
4057,1,0,0,0,0
4058,1,0,0,0,0
4059,1,0,0,0,0
4060,1,0,0,0,0
4061,1,0,0,0,0
4062,1,0,0,0,0
4063,1,0,0,0,0
4064,1,0,0,0,0
4066,1,0,0,0,0
4065,0,1,0,0,0
4067,0,1,0,0,0
3936,1,0,0,0,0
3942,0,1,0,0,0
3943,1,0,0,0,0
4069,0,0,1,0,0
4070,1,0,0,0,0
3131,1,0,0,0,0
4071,0,0,1,0,0
4072,1,0,0,0,0
3130,0,0,1,0,0
4074,0,0,1,0,0
4076,0,1,0,0,0
4077,0,1,0,0,0
3831,0,1,0,0,0
4078,1,0,0,0,0
4079,1,0,0,0,0
4080,1,0,0,0,0
4081,1,0,0,0,0
4082,0,1,0,0,0
4083,1,0,0,0,0
4084,1,0,0,0,0
3909,1,0,0,0,0
4085,1,0,0,0,0
4086,0,1,0,0,0
3827,1,0,0,0,0
4087,1,0,0,0,0
4075,1,0,0,0,0
4089,1,0,0,0,0
4090,1,0,0,0,0
4091,0,0,1,0,0
3101,1,0,0,0,0
4092,0,0,1,0,0
4093,1,0,0,0,0
4094,1,0,0,0,0
4095,0,0,1,0,0
4096,1,0,0,0,0
3488,1,0,0,0,0
4097,1,0,0,0,0
4099,1,0,0,0,0
4100,0,1,0,0,0
4101,1,0,0,0,0
4102,0,1,0,0,0
4104,1,0,0,0,0
3948,1,0,0,0,0
4105,1,0,0,0,0
3971,0,1,0,0,0
4106,0,1,0,0,0
4108,1,0,0,0,0
4109,1,0,0,0,0
4110,1,0,0,0,0
3096,0,0,1,0,0
4111,1,0,0,0,0
4112,1,0,0,0,0
4113,0,1,0,0,0
4114,0,0,1,0,0
4115,1,0,0,0,0
4116,1,0,0,0,0
4117,1,0,0,0,0
4118,1,0,0,0,0
4119,1,0,0,0,0
3935,0,0,1,0,0
4120,1,0,0,0,0
4121,1,0,0,0,0
4122,1,0,0,0,0
4123,0,0,1,0,0
4124,1,0,0,0,0
4125,1,0,0,0,0
4126,0,0,1,0,0
4127,0,1,0,0,0
4128,1,0,0,0,0
4129,1,0,0,0,0
4130,0,1,0,0,0
4131,1,0,0,0,0
4132,1,0,0,0,0
4133,1,0,0,0,0
4134,1,0,0,0,0
4135,1,0,0,0,0
4088,0,1,0,0,0
4136,0,1,0,0,0
4137,1,0,0,0,0
4138,1,0,0,0,0
4140,0,0,1,0,0
4139,1,0,0,0,0
4142,0,1,0,0,0
4143,0,1,0,0,0
4144,1,0,0,0,1
4141,1,0,0,0,0
4107,1,0,0,0,0
4145,1,0,0,0,0
4146,0,1,0,0,0
4147,1,0,0,0,0
4148,0,0,1,0,0
4149,0,1,0,0,0
4150,0,1,0,0,0
4151,1,0,0,0,0
4152,0,1,0,0,0
4153,0,0,1,0,0
4154,0,1,0,0,0
4155,1,0,0,0,0
4156,1,0,0,0,0
4157,1,0,0,0,1
4158,0,1,0,0,0
4159,0,1,0,0,0
4160,1,0,0,0,0
4161,1,0,0,0,0
4162,1,0,0,0,0
3711,1,0,0,0,0
4163,1,0,0,0,0
4164,1,0,0,0,0
4165,0,0,1,0,0
4168,1,0,0,0,0
4169,1,0,0,0,0
4170,0,1,0,0,0
4171,1,0,0,0,0
4173,0,1,0,0,0
4174,1,0,0,0,0
4175,1,0,0,0,0
4177,1,0,0,0,0
4178,1,0,0,0,0
4179,1,0,0,0,0
4180,1,0,0,0,0
4181,1,0,0,0,0
4182,0,0,1,0,0
4183,1,0,0,0,0
4184,0,0,1,0,0
4103,1,0,0,0,0
4185,0,1,0,0,0
4186,1,0,0,0,0
4187,1,0,0,0,0
4188,1,0,0,0,0
4172,0,1,0,0,1
4098,1,0,0,0,0
4191,1,0,0,0,0
4192,1,0,0,0,0
4190,1,0,0,0,0
4195,1,0,0,0,0
4196,1,0,0,0,0
4198,1,0,0,0,0
4199,1,0,0,0,0
4200,1,0,0,0,0
4201,0,1,0,0,0
4166,1,0,0,0,0
4202,1,0,0,0,0
4203,0,0,1,0,0
4204,1,0,0,0,0
4205,1,0,0,0,0
4206,0,1,0,0,0
4208,1,0,0,0,0
4197,0,1,0,0,0
4209,1,0,0,0,0
4210,1,0,0,0,0
4211,1,0,0,0,0
4212,1,0,0,0,0
4213,0,1,0,0,0
4215,1,0,0,0,0
4216,1,0,0,0,0
4217,0,1,0,0,0
4218,1,0,0,0,0
4219,1,0,0,0,0
4220,1,0,0,0,0
3926,1,0,0,0,0
4221,1,0,0,0,0
3921,1,0,0,0,0
4224,1,0,0,0,0
4226,1,0,0,0,0
4227,0,1,0,0,0
4214,0,1,0,0,0
4228,1,0,0,0,0
4229,1,0,0,0,0
4230,0,1,0,0,0
3743,1,0,0,0,0
4231,1,0,0,0,0
4232,0,0,1,0,0
4233,1,0,0,0,0
4225,1,0,0,0,0
4234,1,0,0,0,0
4235,0,0,1,0,0
4167,1,0,0,0,0
4236,1,0,0,0,0
4237,0,1,0,0,0
4238,1,0,0,0,1
4239,0,0,1,0,0
4240,1,0,0,0,0
4241,1,0,0,0,0
4242,1,0,0,0,0
4243,1,0,0,0,0
4244,1,0,0,0,0
4245,1,0,0,0,0
4246,0,1,0,0,0
4250,1,0,0,0,0
4251,1,0,0,0,0
4253,0,0,1,0,0
4249,0,1,0,0,0
4255,1,0,0,0,0
4256,1,0,0,0,0
4257,1,0,0,0,0
4259,0,1,0,0,0
4261,0,0,1,0,0
4262,0,1,0,0,0
4263,0,1,0,0,0
4264,1,0,0,0,0
4265,1,0,0,0,0
4266,1,0,0,0,0
4267,1,0,0,0,0
4268,0,1,0,0,0
4269,1,0,0,0,0
4176,0,0,1,0,0
4270,1,0,0,0,0
4271,1,0,0,0,0
4274,1,0,0,0,0
4275,1,0,0,1,1
4189,1,0,0,0,0
4258,0,0,1,0,0
4276,1,0,0,0,0
4252,1,0,0,0,0
4277,1,0,0,0,0
4278,1,0,0,0,0
4279,1,0,0,0,0
4280,1,0,0,0,0
4282,0,0,1,0,0
4283,0,1,0,0,0
4281,1,0,0,0,0
4284,1,0,0,0,0
4285,1,0,0,0,0
4286,1,0,0,0,0
4287,1,0,0,0,0
4288,0,1,0,0,0
4289,1,0,0,0,0
4291,0,1,0,0,0
4292,1,0,0,0,0
4293,1,0,0,0,0
4294,1,0,0,0,0
4295,1,0,0,0,0
4296,1,0,0,0,0
4297,1,0,0,0,0
4298,0,1,0,0,0
4299,1,0,0,0,0
4247,0,1,0,0,0
4300,0,1,0,0,0
4301,0,1,0,0,0
4302,0,0,1,0,0
4303,0,0,1,0,0
4304,1,0,0,0,0
4290,1,0,0,0,0
4305,1,0,0,0,0
4306,1,0,0,0,0
4307,1,0,0,0,0
4309,1,0,0,0,0
4310,0,0,1,0,0
4311,1,0,0,0,0
4222,1,0,0,0,0
4312,1,0,0,0,0
4313,0,0,1,0,0
4314,1,0,0,0,0
4254,0,1,0,0,0
4315,1,0,0,0,0
4316,0,0,1,0,0
4317,1,0,0,0,0
4318,1,0,0,0,0
4319,1,0,0,0,0
4320,0,0,1,0,0
4321,1,0,0,0,0
4323,0,0,1,0,0
4273,0,0,1,0,0
4324,0,1,0,0,0
4325,1,0,0,0,0
3330,1,0,0,0,0
4326,0,0,1,0,0
4327,1,0,0,0,0
4328,1,0,0,0,0
4329,1,0,0,0,0
4330,0,1,0,0,0
4331,1,0,0,0,0
4333,1,0,0,0,0
4334,0,0,1,0,0
4335,1,0,0,0,0
4337,1,0,0,0,0
4339,1,0,0,0,0
4342,0,0,1,0,0
4207,0,0,1,0,0
4343,0,1,0,0,0
4344,1,0,0,0,0
4345,0,1,0,0,0
4346,0,0,1,0,0
4347,0,1,0,0,0
4348,1,0,0,0,0
4349,1,0,0,0,0
4336,0,1,0,0,0
4350,1,0,0,1,1
4351,0,1,0,0,0
4352,0,0,1,0,0
4353,1,0,0,0,0
4354,0,0,1,0,0
4355,0,1,0,0,0
4356,1,0,0,0,1
4360,1,0,0,0,0
4361,1,0,0,0,0
4362,1,0,0,0,0
4364,0,0,1,0,0
4365,1,0,0,0,0
4366,1,0,0,0,0
4363,1,0,0,0,0
4367,1,0,0,0,0
4368,1,0,0,0,0
4369,1,0,0,0,0
4371,1,0,0,0,0
4372,1,0,0,0,0
4370,1,0,0,0,0
4373,0,0,1,0,0
4248,1,0,0,0,0
4374,1,0,0,0,0
4375,1,0,0,0,0
4376,0,0,1,0,0
4377,1,0,0,0,0
4378,1,0,0,0,0
4379,0,1,0,0,0
4381,1,0,0,0,0
4382,1,0,0,0,0
4359,1,0,0,0,0
4383,0,0,1,0,0
4384,1,0,0,0,0
4385,0,0,1,0,0
4386,1,0,0,0,0
4387,0,1,0,0,0
4388,1,0,0,0,0
4389,1,0,0,0,0
4390,1,0,0,0,0
4391,1,0,0,0,0
4380,0,1,0,0,0
4392,1,0,0,0,0
4393,1,0,0,0,0
4394,0,1,0,0,0
4395,1,0,0,0,0
4396,1,0,0,0,0
4397,0,0,1,0,0
4398,1,0,0,0,0
4399,1,0,0,0,0
4401,1,0,0,0,0
4403,0,0,1,0,0
4404,0,0,1,0,0
4405,0,1,0,0,0
4406,1,0,0,0,0
4402,0,0,1,0,0
4408,0,1,0,0,0
4410,1,0,0,0,0
4407,0,0,1,0,0
4411,0,0,1,0,0
4412,1,0,0,0,0
4413,1,0,0,0,0
4414,0,1,0,0,0
4415,0,0,1,0,0
4322,1,0,0,0,0
4416,1,0,0,0,0
4417,1,0,0,0,0
4418,1,0,0,0,0
4419,1,0,0,0,0
4420,1,0,0,0,0
4421,0,0,1,0,0
4422,1,0,0,0,0
4423,0,1,0,0,0
4424,1,0,0,0,0
4425,1,0,0,0,0
4409,1,0,0,0,0
4426,0,0,1,0,0
4427,1,0,0,0,0
4428,0,0,1,0,0
4429,1,0,0,0,0
4431,0,1,0,0,0
4432,0,0,1,0,0
4433,1,0,0,0,0
4435,0,0,1,0,0
4436,1,0,0,0,0
4437,0,1,0,0,0
4438,0,1,0,0,0
4439,1,0,0,0,0
3837,0,0,1,0,0
4400,0,0,1,0,0
4440,1,0,0,0,0
4441,0,0,1,0,0
4442,0,1,0,0,0
4443,0,0,1,0,0
4444,1,0,0,0,0
4445,1,0,0,0,0
4446,0,1,0,0,0
4430,1,0,0,0,0
4447,0,1,0,0,0
4448,1,0,0,0,0
4434,1,0,0,0,0
4449,1,0,0,0,0
4450,1,0,0,0,0
4451,0,0,1,0,0
4452,1,0,0,0,0
4453,0,1,0,0,0
4454,1,0,0,0,0
4455,1,0,0,0,0
4456,1,0,0,0,0
4457,0,0,1,0,0
4460,0,1,0,0,0
4308,0,0,1,0,0
4462,0,1,0,0,0
4463,1,0,0,0,0
4459,1,0,0,0,0
4464,0,0,1,0,0
4465,1,0,0,0,0
4466,0,0,1,0,0
4468,1,0,0,0,0
4469,1,0,0,0,0
4470,1,0,0,0,0
4471,0,0,1,0,0
4472,1,0,0,0,0
4473,1,0,0,0,0
4474,1,0,0,0,0
4475,1,0,0,0,0
4476,0,1,0,0,0
4477,1,0,0,0,0
4478,1,0,0,0,0
4479,0,0,1,0,0
4481,0,0,1,0,0
4480,1,0,0,0,0
4482,1,0,0,0,0
4467,1,0,0,0,0
4483,1,0,0,0,0
4484,0,0,1,0,0
4485,1,0,0,0,0
4486,1,0,0,0,0
4487,1,0,0,0,0
4488,1,0,0,0,0
4489,1,0,0,0,0
4490,1,0,0,0,0
4491,0,0,1,0,0
